source_year,source_file,source_sheet,case_number,education_name,education_area,decision,municipality,county,education_credits,study_mode,study_pace_percentage,education_provider,principal_type,sun5_code,sun5_name,seqf_level,narrow_occupational_area,total_sought_places,total_granted_places,is_approved,is_distance,program_length_years,municipality_code,county_code
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5721,DevOps Engineer,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,Jensen Education School Ab,Privat,,,,,105,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5801,DevOps Engineer,Data/It,Beviljad,Stockholm,Stockholm,415,Bunden,100,Chas Academy Ab,Privat,,,,,140,105,True,False,2.1,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5727,DevOps Engineer,Data/It,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Jensen Education School Ab,Privat,,,,,105,0,False,False,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5298,DevOps Utvecklare,Data/It,Avslag,Malmö,Skåne,420,Bunden,100,Ec Utbildning Ab Malmö,Privat,,,,,96,0,False,False,2.1,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5888,Devops-utvecklare,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,It-Högskolan Stockholm Ab,Privat,,,,,90,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5889,Devops-utvecklare,Data/It,Avslag,Göteborg,Västra Götaland,400,Bunden,100,It-Högskolan Sverige Ab,Privat,,,,,90,0,False,False,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5879,Digital Learning Developer,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,Workler Ab,Privat,,,,,160,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4792,Digital Transformation Manager ,Data/It,Avslag,Stockholm,Stockholm,150,Distans,75,Plushögskolan Ab - Affärshögskolan,Privat,,,,,105,0,False,True,0.8,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4902,Digital turism,Data/It,Avslag,Malmö,Skåne,110,Distans,50,Sveriges Yrkeshögskola Ab - Malmö Yrkeshögskola,Privat,,,,,105,0,False,True,0.6,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5815,Digitaliseringsledare,Data/It,Avslag,Stockholm,Stockholm,100,Distans,100,Idg International Data Group Ab,Privat,,,,,70,0,False,True,0.5,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5860,Digitaliseringsledare (halvfart),Data/It,Avslag,Stockholm,Stockholm,100,Distans,50,Idg International Data Group Ab,Privat,,,,,70,0,False,True,0.5,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5856,E-handelsutvecklare,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,It-Högskolan Stockholm Ab,Privat,,,,,90,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5857,E-handelsutvecklare,Data/It,Avslag,Göteborg,Västra Götaland,400,Bunden,100,It-Högskolan Sverige Ab,Privat,,,,,90,0,False,False,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5242,Fintech Software Developer,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,Hyper Island Program Ab - Stockholm,Privat,,,,,105,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5743,"Forsbergs, Spelutvecklare – Game Programming",Data/It,Avslag,Stockholm,Stockholm,550,Bunden,100,Forsbergs Skola,Privat,,,,,105,0,False,False,2.8,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4521,Front End Developer,Data/It,Beviljad,Gävle,Gävleborg,400,Bunden,100,Kyh Ab,Privat,,,,,40,24,True,False,2.0,2180,21
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4521,Front End Developer,Data/It,Beviljad,Norrtälje,Stockholm,400,Bunden,100,Kyh Ab,Privat,,,,,50,30,True,False,2.0,0188,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4521,Front End Developer,Data/It,Beviljad,Eskilstuna,Södermanland,400,Bunden,100,Kyh Ab,Privat,,,,,35,21,True,False,2.0,0484,04
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4521,Front End Developer,Data/It,Beviljad,Katrineholm,Södermanland,400,Bunden,100,Kyh Ab,Privat,,,,,25,15,True,False,2.0,0483,04
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4521,Front End Developer,Data/It,Beviljad,Vingåker,Södermanland,400,Bunden,100,Kyh Ab,Privat,,,,,25,15,True,False,2.0,0428,04
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5676,Front End Developer Distans,Data/It,Beviljad,Stockholm,Stockholm,400,Distans,100,Medieinstitutet I Sverige Ab,Privat,,,,,105,105,True,True,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4907,Front end webbutvecklare,Data/It,Beviljad,Malmö,Skåne,400,Bunden,100,Grit Academy Ab,Privat,,,,,90,90,True,False,2.0,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4827,Frontend / App Developer,Data/It,Beviljad,Stockholm,Stockholm,450,Bunden,100,Changemaker Educations Ab,Privat,,,,,140,105,True,False,2.2,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5044,Frontend Developer,Data/It,Avslag,Stockholm,Stockholm,400,Distans,100,Stiftelsen Stockholms Tekniska Institut,Privat,,,,,105,0,False,True,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5508,Frontend utvecklare,Data/It,Avslag,Uppsala,Uppsala,230,Distans,100,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,Privat,,,,,175,0,False,True,1.2,0380,03
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4730,Front-End utvecklare,Data/It,Avslag,Sunne,Värmland,410,Distans,100,Sunne Kommun/Broby Grafiska,Kommun,,,,,150,0,False,True,2.0,1766,17
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4651,Frontendutvecklare,Data/It,Avslag,Borlänge,Dalarna,400,Bunden,100,Ec Utbildning Ab Örebro,Privat,,,,,105,0,False,False,2.0,2081,20
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4649,Frontendutvecklare,Data/It,Avslag,Karlstad,Värmland,400,Bunden,100,Ec Utbildning Ab Örebro,Privat,,,,,105,0,False,False,2.0,1780,17
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5048,Frontendutvecklare,Data/It,Beviljad,Karlstad,Värmland,400,Bunden,100,Folkuniversitetet Kursverksamheten Vid Göteborgs Universitet,Privat,,,,,100,60,True,False,2.0,1780,17
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4647,Frontendutvecklare,Data/It,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Ec Utbildning Ab Göteborg,Privat,,,,,105,0,False,False,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4950,Frontend-utvecklare,Data/It,Avslag,Ljungby,Kronoberg,400,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,25,0,False,True,2.0,0781,07
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5869,Frontend-utvecklare,Data/It,Avslag,Växjö,Kronoberg,400,Bunden,100,Ec Utbildning Ab Växjö,Privat,,,,,85,0,False,False,2.0,0780,07
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5869,Frontend-utvecklare,Data/It,Avslag,Älmhult,Kronoberg,400,Bunden,100,Ec Utbildning Ab Växjö,Privat,,,,,90,0,False,False,2.0,0765,07
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4981,Frontend-utvecklare,Data/It,Avslag,Solna,Stockholm,400,Bunden,100,Ec Utbildning Ab Stockholm,Privat,,,,,105,0,False,False,2.0,0184,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5302,Frontend-utvecklare,Data/It,Beviljad,Solna,Stockholm,400,Bunden,100,Nackademin Ab,Privat,,,,,105,105,True,False,2.0,0184,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4950,Frontend-utvecklare,Data/It,Avslag,Linköping,Östergötland,400,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,150,0,False,True,2.0,0580,05
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Borlänge,Dalarna,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,2081,20
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Halmstad,Halland,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,1380,13
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Jönköping,Jönköping,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,0680,06
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Lund,Skåne,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,1281,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Malmö,Skåne,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Stockholm,Stockholm,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Uppsala,Uppsala,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,0380,03
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Umeå,Västerbotten,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,2480,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Göteborg,Västra Götaland,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4842,Full stack web development,Data/It,Avslag,Linköping,Östergötland,200,Distans,100,Cc Codify College Ab,Privat,,,,,10,0,False,True,1.0,0580,05
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4806,Fullstack med fokus på webbutveckling,Data/It,Avslag,Jönköping,Jönköping,400,Distans,100,Consid Excellerate Ab,Privat,,,,,35,0,False,True,2.0,0680,06
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4806,Fullstack med fokus på webbutveckling,Data/It,Avslag,Malmö,Skåne,400,Distans,100,Consid Excellerate Ab,Privat,,,,,35,0,False,True,2.0,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4806,Fullstack med fokus på webbutveckling,Data/It,Avslag,Stockholm,Stockholm,400,Distans,100,Consid Excellerate Ab,Privat,,,,,40,0,False,True,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4806,Fullstack med fokus på webbutveckling,Data/It,Avslag,Göteborg,Västra Götaland,400,Distans,100,Consid Excellerate Ab,Privat,,,,,40,0,False,True,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5180,Fullstack systemutvecklare,Data/It,Avslag,Kristianstad,Skåne,400,Bunden,100,Högskolan Kristianstad Uppdrag Ab,Privat,,,,,150,0,False,False,2.0,1290,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4926,Fullstack Webbutvecklare,Data/It,Beviljad,Stockholm,Stockholm,420,Bunden,100,Chas Academy Ab,Privat,,,,,140,105,True,False,2.1,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5832,Fullstack webbutvecklare Online,Data/It,Avslag,Luleå,Norrbotten,420,Distans,100,Chas Academy Ab,Privat,,,,,175,0,False,True,2.1,2580,25
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5586,Fullstackentreprenör,Data/It,Avslag,Mölndal,Västra Götaland,400,Bunden,100,Campus Mölndal,Kommun,,,,,60,0,False,False,2.0,1481,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5587,Fullstackentreprenör,Data/It,Avslag,Mölndal,Västra Götaland,400,Distans,100,Campus Mölndal,Kommun,,,,,75,0,False,True,2.0,1481,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5663,Fullstackutvecklare .NET,Data/It,Avslag,Stockholm,Stockholm,420,Bunden,100,Chas Academy Ab,Privat,,,,,140,0,False,False,2.1,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5716,Fullstackutvecklare .NET Online,Data/It,Avslag,Umeå,Västerbotten,420,Distans,100,Chas Academy Ab,Privat,,,,,140,0,False,True,2.1,2480,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5635,Futuregames Game Programmer,Data/It,Avslag,Karlstad,Värmland,400,Bunden,100,Changemaker Educations Ab,Privat,,,,,90,0,False,False,2.0,1780,17
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4849,Futuregames Spelprogrammerare,Data/It,Beviljad,Boden,Norrbotten,550,Bunden,100,Changemaker Educations Ab,Privat,,,,,45,45,True,False,2.8,2582,25
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4849,Futuregames Spelprogrammerare,Data/It,Beviljad,Skellefteå,Västerbotten,550,Bunden,100,Changemaker Educations Ab,Privat,,,,,60,60,True,False,2.8,2482,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4878,Gameprogrammer  Level up deltid,Data/It,Avslag,Skövde,Västra Götaland,231,Distans,50,People1 St Ab,Privat,,,,,150,0,False,True,1.2,1496,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4877,Gameprogrammer Level Up,Data/It,Avslag,Skövde,Västra Götaland,231,Distans,100,People1 St Ab,Privat,,,,,150,0,False,True,1.2,1496,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5858,Internet of Things Developer,Data/It,Avslag,Stockholm,Stockholm,430,Distans,100,Chas Academy Ab,Privat,,,,,140,0,False,True,2.2,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4578,Internet of Things Developer,Data/It,Beviljad,Göteborg,Västra Götaland,410,Bunden,100,Kyh Ab Göteborg,Privat,,,,,150,90,True,False,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5531,Internet of Things Utvecklare,Data/It,Avslag,Helsingborg,Skåne,400,Bunden,100,Ec Utbildning Ab Malmö,Privat,,,,,45,0,False,False,2.0,1283,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5531,Internet of Things Utvecklare,Data/It,Avslag,Malmö,Skåne,400,Bunden,100,Ec Utbildning Ab Malmö,Privat,,,,,60,0,False,False,2.0,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4821,iOS/Android Developer,Data/It,Beviljad,Stockholm,Stockholm,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,,,,,175,105,True,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4819,IoT Developer,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,,,,,175,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Arjeplog,Norrbotten,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,2506,25
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Hässleholm,Skåne,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,1293,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Stockholm,Stockholm,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Dorotea,Västerbotten,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,2425,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Lycksele,Västerbotten,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,2481,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Norsjö,Västerbotten,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,2417,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5787,IoT-utvecklare,Data/It,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,2.0,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4874,IT- och nätverkstekniker,Data/It,Avslag,Örnsköldsvik,Västernorrland,400,Bunden,100,Plushögskolan Ab - Teknikhögskolan,Privat,,,,,135,0,False,False,2.0,2284,22
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5454,IT- projektledare - Malmö,Data/It,Avslag,Malmö,Skåne,425,Bunden,100,Handelsakademin I Göteborg Ab,Privat,,,,,105,0,False,False,2.1,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4662,IT Säkerhetsspecialist,Data/It,Avslag,Halmstad,Halland,425,Bunden,100,Ec Utbildning Ab Helsingborg,Privat,,,,,105,0,False,False,2.1,1380,13
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5410,IT Säkerhetsspecialist,Data/It,Avslag,Malmö,Skåne,425,Bunden,100,Ec Utbildning Ab Malmö,Privat,,,,,105,0,False,False,2.1,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4660,IT Säkerhetsspecialist,Data/It,Avslag,Karlstad,Värmland,425,Bunden,100,Ec Utbildning Ab Örebro,Privat,,,,,105,0,False,False,2.1,1780,17
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4657,IT Säkerhetsspecialist,Data/It,Avslag,Västerås,Västmanland,425,Bunden,100,Ec Utbildning Ab Västerås,Privat,,,,,105,0,False,False,2.1,1980,19
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4654,IT Säkerhetsspecialist,Data/It,Avslag,Göteborg,Västra Götaland,425,Bunden,100,Ec Utbildning Ab Göteborg,Privat,,,,,105,0,False,False,2.1,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/4655,IT Säkerhetsspecialist,Data/It,Avslag,Örebro,Örebro,425,Bunden,100,Ec Utbildning Ab Örebro,Privat,,,,,105,0,False,False,2.1,1880,18
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Borlänge,Dalarna,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,2081,20
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Jönköping,Jönköping,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,0680,06
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Växjö,Kronoberg,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,0780,07
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Malmö,Skåne,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Stockholm,Stockholm,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Sundsvall,Västernorrland,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,2281,22
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Göteborg,Västra Götaland,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,1480,14
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Örebro,Örebro,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,1880,18
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Linköping,Östergötland,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,0580,05
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5662,IT-forensiker,Data/It,Avslag,Norrköping,Östergötland,475,Distans,100,Kvadrat Jönköping Ab,Privat,,,,,6,0,False,True,2.4,0581,05
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5092,IT-Infrastructure and cloud engineer,Data/It,Beviljad,Stockholm,Stockholm,400,Bunden,100,Lernia Utbildning Ab,Privat,,,,,105,70,True,False,2.0,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5087,IT-Infrastructure and cloud engineer  ,Data/It,Avslag,Malmö,Skåne,400,Bunden,100,Lernia Utbildning Ab,Privat,,,,,105,0,False,False,2.0,1280,12
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5317,IT-infrastrukturspecialist,Data/It,Beviljad,Solna,Stockholm,400,Bunden,100,Nackademin Ab,Privat,,,,,140,105,True,False,2.0,0184,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5502,IT-infrastrukturtekniker inriktning säkerhet,Data/It,Avslag,Varberg,Halland,400,Bunden,100,Campus Varberg/Varbergs Kommun,Kommun,,,,,100,0,False,False,2.0,1383,13
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5344,IT-projektledare,Data/It,Avslag,Varberg,Halland,400,Bunden,100,Campus Varberg/Varbergs Kommun,Kommun,,,,,100,0,False,False,2.0,1383,13
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5784,IT-projektledare,Data/It,Avslag,Arjeplog,Norrbotten,300,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,1.5,2506,25
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5784,IT-projektledare,Data/It,Avslag,Arvidsjaur,Norrbotten,300,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,1.5,2505,25
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5784,IT-projektledare,Data/It,Avslag,Stockholm,Stockholm,300,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,1.5,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5803,IT-projektledare,Data/It,Beviljad,Stockholm,Stockholm,300,Bunden,100,It-Högskolan Stockholm Ab,Privat,,,,,60,60,True,False,1.5,0180,01
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5784,IT-projektledare,Data/It,Avslag,Dorotea,Västerbotten,300,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,1.5,2425,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5784,IT-projektledare,Data/It,Avslag,Lycksele,Västerbotten,300,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,1.5,2481,24
2020,resultat-ansokningsomgang-2020.xlsx,"Tabell 3, 4",MYH 2020/5784,IT-projektledare,Data/It,Avslag,Norsjö,Västerbotten,300,Bunden,100,Företagsekonomiska Institutet 1888 Ab,Privat,,,,,15,0,False,False,1.5,2417,24
